id,EAP,HPL,MWS
id07147,0.6,0.26,0.14
id07148,0.36,0.12,0.52
id07153,0.58,0.16,0.26
id07155,0.42,0.24,0.34
id07156,0.48,0.28,0.24
id07157,0.32,0.04,0.64
id07158,0.3,0.36,0.34
id07161,0.36,0.4,0.24
id07164,0.6,0.3,0.1
id07167,0.28,0.44,0.28
id07169,0.42,0.32,0.26
id07174,0.66,0.16,0.18
id07175,0.5,0.24,0.26
id07178,0.54,0.32,0.14
id07179,0.64,0.2,0.16
id07181,0.36,0.44,0.2
id07186,0.46,0.26,0.28
id07189,0.32,0.18,0.5
id07192,0.5,0.2,0.3
id07193,0.58,0.2,0.22
id07197,0.46,0.28,0.26
id07207,0.28,0.3,0.42
id07210,0.38,0.26,0.36
id07217,0.38,0.44,0.18
id07221,0.54,0.32,0.14
id07223,0.48,0.3,0.22
id07226,0.64,0.24,0.12
id07227,0.18,0.58,0.24
id07233,0.58,0.22,0.2
id07239,0.36,0.4,0.24
id07241,0.7,0.1,0.2
id07244,0.28,0.26,0.46
id07245,0.68,0.06,0.26
id07248,0.64,0.2,0.16
id07249,0.42,0.34,0.24
id07251,0.34,0.3,0.36
id07252,0.16,0.36,0.48
id07254,0.28,0.36,0.36
id07261,0.6,0.06,0.34
id07264,0.68,0.16,0.16
id07266,0.96,0,0.04
id07267,0.78,0.08,0.14
id07268,0.54,0.24,0.22
id07271,0.68,0.14,0.18
id07273,0.16,0.58,0.26
id07274,0.78,0.14,0.08
id07279,0.54,0.22,0.24
id07280,0.08,0.02,0.9
id07282,0.46,0.24,0.3
id07289,0.28,0.28,0.44
id07294,0.32,0.32,0.36
id07295,0.26,0.12,0.62
id07296,0.62,0.24,0.14
id07298,0.7,0.16,0.14
id07300,0.5,0.24,0.26
id07301,0.26,0.22,0.52
id07322,0.46,0.34,0.2
id07328,0.52,0.06,0.42
id07331,0.36,0.26,0.38
id07332,0.58,0.14,0.28
id07334,0.74,0.2,0.06
id07339,1,0,0
id07340,0.7,0.14,0.16
id07343,0.32,0.24,0.44
id07345,0.12,0.56,0.32
id07347,0.48,0.04,0.48
id07348,0.64,0.22,0.14
id07352,0.64,0.14,0.22
id07355,0.44,0.28,0.28
id07358,0.18,0.34,0.48
id07362,0.58,0.16,0.26
id07365,0.22,0.52,0.26
id07367,0.3,0.6,0.1
id07368,0.52,0.16,0.32
id07375,0.24,0.36,0.4
id07376,0.34,0.1,0.56
id07377,0.7,0.08,0.22
id07378,0.84,0.06,0.1
id07381,0.22,0.34,0.44
id07389,0.42,0.26,0.32
id07390,0.42,0.32,0.26
id07393,0.38,0.36,0.26
id07394,0.6,0.24,0.16
id07405,0.36,0.5,0.14
id07413,0.26,0.42,0.32
id07416,0.3,0.44,0.26
id07420,0.38,0.2,0.42
id07421,0.28,0.4,0.32
id07423,0.42,0.32,0.26
id07425,0.18,0.06,0.76
id07426,0.4,0.18,0.42
id07427,0.66,0.12,0.22
id07428,0.44,0.34,0.22
id07429,0.4,0.42,0.18
id07432,0.38,0.52,0.1
id07434,0.72,0.22,0.06
id07435,0.34,0.34,0.32
id07436,0.34,0.24,0.42
id07440,0.1,0.42,0.48
id07443,0.46,0.22,0.32
id07445,0.18,0.4,0.42
id07457,0.5,0.04,0.46
id07458,0.36,0.4,0.24
id07464,0.32,0.1,0.58
id07468,0.32,0.5,0.18
id07474,0.18,0.3,0.52
id07476,0.68,0.22,0.1
id07480,0.52,0.2,0.28
id07484,0.54,0.18,0.28
id07488,0.42,0.5,0.08
id07489,0.26,0.28,0.46
id07490,0.38,0.48,0.14
id07493,0.76,0.14,0.1
id07495,0.62,0.18,0.2
id07499,0.46,0.24,0.3
id07500,0.24,0.54,0.22
id07502,0.38,0.34,0.28
id07505,0.34,0.44,0.22
id07514,0.68,0.18,0.14
id07518,0.34,0.48,0.18
id07519,0.26,0.56,0.18
id07520,0.36,0.34,0.3
id07529,0.4,0.36,0.24
id07530,0.72,0.1,0.18
id07538,0.48,0.16,0.36
id07547,0.24,0.32,0.44
id07552,0.36,0.32,0.32
id07553,0.4,0.32,0.28
id07554,0.24,0.24,0.52
id07557,0.54,0.24,0.22
id07558,0.16,0.34,0.5
id07559,0.22,0.38,0.4
id07560,0.52,0.14,0.34
id07561,0.54,0.06,0.4
id07569,0.24,0.2,0.56
id07575,0.26,0.62,0.12
id07588,0.32,0.28,0.4
id07590,0.54,0.24,0.22
id07591,0.14,0.22,0.64
id07592,0.24,0.44,0.32
id07594,0.68,0.24,0.08
id07597,0.38,0.36,0.26
id07599,0.4,0.4,0.2
id07600,0.4,0.16,0.44
id07604,0.48,0.24,0.28
id07608,0.52,0.16,0.32
id07612,0.56,0.32,0.12
id07617,0.26,0.34,0.4
id07621,0.24,0.32,0.44
id07622,0.3,0.26,0.44
id07626,0.3,0.26,0.44
id07628,0.64,0.12,0.24
id07635,0.3,0.4,0.3
id07638,0.6,0.12,0.28
id07640,0.38,0.36,0.26
id07643,0.66,0.16,0.18
id07647,0.26,0.34,0.4
id07649,0.24,0.38,0.38
id07650,0.4,0.48,0.12
id07653,0.72,0.16,0.12
id07658,0.42,0.34,0.24
id07659,0.4,0.28,0.32
id07661,0.42,0.2,0.38
id07666,0.24,0.32,0.44
id07668,0.54,0.12,0.34
id07669,0.2,0.6,0.2
id07674,0.3,0.34,0.36
id07677,0.62,0.28,0.1
id07679,0.36,0.38,0.26
id07681,0.42,0.28,0.3
id07682,0.58,0.22,0.2
id07688,0.5,0.26,0.24
id07690,0.56,0.22,0.22
id07695,0.5,0.32,0.18
id07697,0.58,0.18,0.24
id07699,0.46,0.28,0.26
id07711,0.36,0.4,0.24
id07714,0.16,0.18,0.66
id07721,0.42,0.46,0.12
id07722,0.46,0.2,0.34
id07725,0.2,0.14,0.66
id07727,0.48,0.38,0.14
id07728,0.5,0.32,0.18
id07736,0.12,0.44,0.44
id07738,0.22,0.72,0.06
id07745,0.32,0.26,0.42
id07760,0.62,0.32,0.06
id07780,0.34,0.24,0.42
id07800,0.54,0.28,0.18
id07805,0.46,0.32,0.22
id07806,0.38,0.24,0.38
id07807,0.28,0.4,0.32
id07809,0.52,0.24,0.24
id07815,0.18,0.42,0.4
id07817,0.66,0.18,0.16
id07822,0.48,0.08,0.44
id07824,0.58,0.26,0.16
id07825,0.3,0.22,0.48
id07827,0.34,0.14,0.52
id07828,0.6,0.24,0.16
id07831,0.64,0.1,0.26
id07833,0.44,0.14,0.42
id07834,0.48,0.12,0.4
id07837,0.38,0.28,0.34
id07847,0.26,0.32,0.42
id07853,0.2,0.06,0.74
id07856,0.66,0.08,0.26
id07869,0.6,0.12,0.28
id07872,0.18,0.52,0.3
id07873,0.36,0.4,0.24
id07874,0.4,0.4,0.2
id07880,0.66,0.2,0.14
id07888,0.4,0.3,0.3
id07890,0.48,0.44,0.08
id07891,0.32,0.36,0.32
id07896,0.26,0.12,0.62
id07907,0.4,0.38,0.22
id07911,0.64,0.08,0.28
id07917,0.42,0.24,0.34
id07920,0.62,0.24,0.14
id07921,0.46,0.36,0.18
id07922,0.22,0.12,0.66
id07924,0.88,0.02,0.1
id07934,0.16,0.1,0.74
id07937,0.28,0.4,0.32
id07941,0.72,0.12,0.16
id07950,0.6,0.18,0.22
id07951,0.4,0.16,0.44
id07953,0.3,0.42,0.28
id07956,0.18,0.1,0.72
id07957,0.98,0.02,0
id07960,0.24,0.36,0.4
id07964,0.44,0.38,0.18
id07965,0.22,0.42,0.36
id07974,0.36,0.1,0.54
id07975,0.26,0.26,0.48
id07977,0.36,0.2,0.44
id07980,0.2,0.46,0.34
id07981,0.24,0.08,0.68
id07985,0.4,0.48,0.12
id07987,0.4,0.3,0.3
id07989,0.5,0.32,0.18
id07990,0.42,0.02,0.56
id07998,0.56,0.3,0.14
id08007,0.32,0.3,0.38
id08008,0.68,0.12,0.2
id08011,0.36,0.14,0.5
id08014,0.28,0.52,0.2
id08015,0.36,0.52,0.12
id08016,0.24,0.46,0.3
id08018,0.3,0.36,0.34
id08019,0.28,0.14,0.58
id08025,0.7,0.22,0.08
id08027,0.46,0.28,0.26
id08032,0.6,0.24,0.16
id08033,0.38,0.16,0.46
id08036,0.4,0.24,0.36
id08037,0.64,0.16,0.2
id08040,0.36,0.34,0.3
id08042,0.56,0.28,0.16
id08046,0.36,0.22,0.42
id08048,0.16,0.24,0.6
id08053,0.44,0.2,0.36
id08054,0.08,0,0.92
id08058,0.36,0.36,0.28
id08062,0.3,0.36,0.34
id08063,0.24,0.38,0.38
id08065,0.24,0.08,0.68
id08070,0.38,0.2,0.42
id08073,0.44,0.24,0.32
id08074,0.2,0.3,0.5
id08076,0.58,0.3,0.12
id08078,0.52,0.24,0.24
id08088,0.3,0.58,0.12
id08094,0.3,0.34,0.36
id08095,0.88,0.1,0.02
id08100,0.46,0.28,0.26
id08101,0.58,0.28,0.14
id08102,0.22,0.34,0.44
id08107,0.42,0.26,0.32
id08108,0.38,0.1,0.52
id08115,0.38,0.46,0.16
id08117,0.66,0.16,0.18
id08118,0.52,0.3,0.18
id08123,0.4,0.24,0.36
id08126,0.3,0.16,0.54
id08127,0.58,0.24,0.18
id08128,0.48,0.26,0.26
id08129,0.5,0.12,0.38
id08131,0.68,0.12,0.2
id08133,0.5,0.08,0.42
id08134,0.52,0.22,0.26
id08136,0.38,0.22,0.4
id08143,0.7,0.16,0.14
id08148,0.52,0.22,0.26
id08152,0.48,0.1,0.42
id08158,0.38,0.26,0.36
id08160,0.92,0.08,0
id08167,0.16,0.32,0.52
id08168,0.28,0.46,0.26
id08179,0.5,0.24,0.26
id08181,0.42,0.24,0.34
id08186,0.32,0.12,0.56
id08187,0.24,0.44,0.32
id08188,0.84,0.04,0.12
id08194,0.34,0.26,0.4
id08196,0.84,0.1,0.06
id08200,0.62,0.18,0.2
id08201,0.34,0.32,0.34
id08203,0.32,0.44,0.24
id08204,0.6,0.14,0.26
id08211,0.24,0.18,0.58
id08212,0.74,0.18,0.08
id08216,0.38,0.32,0.3
id08217,0.8,0.06,0.14
id08219,0.86,0.02,0.12
id08220,0.28,0.5,0.22
id08222,0.34,0.32,0.34
id08225,0.24,0.22,0.54
id08236,0.3,0.3,0.4
id08238,0.18,0.06,0.76
id08240,0.38,0.48,0.14
id08241,0.34,0.38,0.28
id08243,0.26,0.44,0.3
id08251,0.74,0.02,0.24
id08252,0.78,0.16,0.06
id08256,0.72,0.14,0.14
id08264,0.58,0.24,0.18
id08267,0.26,0.18,0.56
id08269,0.56,0.22,0.22
id08273,0.3,0.24,0.46
id08274,0.44,0.18,0.38
id08280,0.98,0,0.02
id08281,0.48,0.28,0.24
id08284,0.12,0.48,0.4
id08285,0.58,0.28,0.14
id08295,0.42,0.22,0.36
id08297,0.38,0.42,0.2
id08305,0.7,0.06,0.24
id08307,0.42,0.4,0.18
id08308,0.6,0.22,0.18
id08309,0.5,0.3,0.2
id08311,0.54,0.26,0.2
id08315,0.5,0.38,0.12
id08319,0.52,0.14,0.34
id08324,0.42,0.26,0.32
id08331,0.4,0.16,0.44
id08333,0.62,0.18,0.2
id08337,0.52,0.06,0.42
id08340,0.32,0.2,0.48
id08349,0.18,0.24,0.58
id08351,0.26,0.32,0.42
id08352,0.24,0.56,0.2
id08357,0.74,0,0.26
id08358,0.52,0.4,0.08
id08364,0.76,0.14,0.1
id08366,0.26,0.32,0.42
id08369,0.36,0.34,0.3
id08383,0.8,0.12,0.08
id08385,0.44,0.4,0.16
id08388,0.46,0.24,0.3
id08389,0.44,0.22,0.34
id08390,0.18,0.28,0.54
id08403,0.22,0.36,0.42
id08404,0.62,0.26,0.12
id08406,0.46,0.34,0.2
id08410,0.46,0.22,0.32
id08422,0.22,0.44,0.34
id08426,0.36,0.32,0.32
id08430,0.4,0.18,0.42
id08434,0.32,0.56,0.12
id08435,0.58,0.3,0.12
id08442,0.36,0.12,0.52
id08444,0.46,0.22,0.32
id08445,0.78,0.18,0.04
id08449,0.48,0.16,0.36
id08456,0.42,0.06,0.52
id08458,0.28,0.6,0.12
id08460,0.42,0.42,0.16
id08468,0.4,0.3,0.3
id08470,0.32,0.28,0.4
id08471,0.36,0.2,0.44
id08474,0.16,0.52,0.32
id08475,0.42,0.2,0.38
id08476,0.5,0.34,0.16
id08479,0.48,0.26,0.26
id08480,0.9,0.04,0.06
id08481,0.5,0.28,0.22
id08484,0.34,0.16,0.5
id08490,0.4,0.46,0.14
id08494,0.52,0.28,0.2
id08495,0.38,0.42,0.2
id08496,0.64,0.16,0.2
id08501,0.48,0.26,0.26
id08504,0.54,0.12,0.34
id08505,0.7,0.18,0.12
id08507,0.38,0.24,0.38
id08515,0.36,0.2,0.44
id08516,0.52,0.38,0.1
id08519,0.48,0.3,0.22
id08522,0.78,0.1,0.12
id08523,0.46,0.08,0.46
id08527,0.46,0.44,0.1
id08529,0.26,0.44,0.3
id08534,0.26,0.28,0.46
id08535,0.34,0.3,0.36
id08537,0.4,0.2,0.4
id08541,0.7,0.2,0.1
id08544,0.54,0.32,0.14
id08545,0.24,0.12,0.64
id08547,0.38,0.24,0.38
id08550,0.3,0.5,0.2
id08558,0.22,0.4,0.38
id08559,0.44,0.16,0.4
id08562,0.34,0.32,0.34
id08569,0.46,0.26,0.28
id08584,0.2,0.52,0.28
id08587,0.42,0.2,0.38
id08590,0.28,0.08,0.64
id08591,0.82,0.14,0.04
id08593,0.4,0.18,0.42
id08595,0.28,0.2,0.52
id08598,0.28,0.08,0.64
id08601,0.4,0.46,0.14
id08606,0.44,0.16,0.4
id08607,0.52,0.34,0.14
id08608,0.22,0.04,0.74
id08610,0.58,0.22,0.2
id08611,0.3,0.3,0.4
id08614,0.34,0.38,0.28
id08619,0.66,0.16,0.18
id08623,0.68,0.16,0.16
id08627,0.6,0.12,0.28
id08635,0.48,0.22,0.3
id08636,0.28,0.36,0.36
id08637,0.26,0.56,0.18
id08643,0.46,0.1,0.44
id08645,0.34,0.44,0.22
id08647,0.52,0.18,0.3
id08659,0.34,0.42,0.24
id08664,0.7,0.04,0.26
id08665,0.2,0.24,0.56
id08666,0.34,0.28,0.38
id08673,0.38,0.04,0.58
id08674,0.44,0.32,0.24
id08679,0.44,0.26,0.3
id08684,0.54,0.22,0.24
id08686,0.24,0.42,0.34
id08690,0.74,0.1,0.16
id08693,0.38,0.36,0.26
id08697,0.34,0.32,0.34
id08702,0.5,0.42,0.08
id08703,0.54,0.24,0.22
id08707,0.7,0.06,0.24
id08712,0.6,0.08,0.32
id08713,0.38,0.2,0.42
id08715,0.34,0.14,0.52
id08718,0.38,0.1,0.52
id08722,0.68,0.14,0.18
id08726,0.24,0.36,0.4
id08728,0.5,0.22,0.28
id08731,0.2,0.58,0.22
id08738,0.66,0.14,0.2
id08746,0.52,0.02,0.46
id08748,0.78,0.02,0.2
id08750,0.88,0.06,0.06
id08751,0.26,0.52,0.22
id08752,0.58,0.14,0.28
id08753,0.42,0.42,0.16
id08754,0.28,0.48,0.24
id08756,0.4,0.1,0.5
id08765,0.48,0.24,0.28
id08770,0.36,0.38,0.26
id08773,0.56,0.22,0.22
id08774,0.36,0.28,0.36
id08777,0.36,0.34,0.3
id08781,0.76,0.12,0.12
id08783,0.62,0.16,0.22
id08785,0.46,0.28,0.26
id08786,0.26,0.1,0.64
id08789,0.18,0.34,0.48
id08791,0.26,0.1,0.64
id08793,0.54,0.28,0.18
id08796,0.28,0.52,0.2
id08800,0.26,0.44,0.3
id08801,0.24,0.48,0.28
id08802,0.42,0.32,0.26
id08809,0.28,0.38,0.34
id08812,0.32,0.32,0.36
id08813,0.26,0.44,0.3
id08814,0.4,0.18,0.42
id08817,0.52,0.22,0.26
id08833,0.54,0.1,0.36
id08841,0.44,0.34,0.22
id08845,0.42,0.24,0.34
id08846,0.5,0.3,0.2
id08849,0.8,0.14,0.06
id08855,0.36,0.48,0.16
id08856,0.28,0.18,0.54
id08857,0.28,0.58,0.14
id08858,0.24,0.14,0.62
id08864,0.22,0.1,0.68
id08866,0.3,0.38,0.32
id08871,0.28,0.38,0.34
id08878,0.1,0.48,0.42
id08879,0.26,0.48,0.26
id08880,0.38,0.26,0.36
id08881,0.98,0.02,0
id08883,0.18,0.36,0.46
id08884,0.52,0.12,0.36
id08889,0.38,0.16,0.46
id08890,0.32,0.4,0.28
id08893,0.2,0.22,0.58
id08894,0.86,0.1,0.04
id08896,0.44,0.44,0.12
id08898,0.38,0.38,0.24
id08903,0.28,0.04,0.68
id08909,0.42,0.08,0.5
id08911,0.52,0.24,0.24
id08914,0.62,0.18,0.2
id08920,0.72,0.18,0.1
id08921,0.22,0.24,0.54
id08925,0.6,0.22,0.18
id08928,0.62,0,0.38
id08929,0.26,0.3,0.44
id08930,0.8,0.1,0.1
id08932,0.26,0.2,0.54
id08935,0.52,0.24,0.24
id08937,0.38,0.22,0.4
id08943,0.62,0.2,0.18
id08948,0.36,0.38,0.26
id08950,0.34,0.32,0.34
id08951,0.6,0,0.4
id08955,0.3,0.46,0.24
id08960,0.4,0.5,0.1
id08961,0.52,0.14,0.34
id08966,0.78,0.1,0.12
id08968,0.62,0.2,0.18
id08976,0.26,0.54,0.2
id08977,0.5,0.18,0.32
id08983,0.76,0.2,0.04
id08988,0.16,0.5,0.34
id08989,0.42,0.12,0.46
id09009,0.38,0.36,0.26
id09010,0.3,0.38,0.32
id09016,0.7,0.08,0.22
id09018,0.44,0.42,0.14
id09022,0.58,0.32,0.1
id09024,0.28,0.44,0.28
id09029,0.56,0.16,0.28
id09036,0.46,0.16,0.38
id09037,0.24,0.36,0.4
id09039,0.58,0.32,0.1
id09041,0.46,0.4,0.14
id09042,0.32,0.5,0.18
id09044,0.66,0.14,0.2
id09046,0.18,0.4,0.42
id09047,0.24,0.3,0.46
id09049,0.24,0.48,0.28
id09050,0.48,0.28,0.24
id09051,0.46,0.3,0.24
id09057,0.36,0.14,0.5
id09059,0.3,0.38,0.32
id09066,0.74,0.1,0.16
id09067,0.46,0.24,0.3
id09070,0.4,0.38,0.22
id09071,0.26,0.56,0.18
id09075,0.38,0.38,0.24
id09078,0.3,0.32,0.38
id09084,0.64,0.14,0.22
id09086,0.62,0.14,0.24
id09091,0.34,0.26,0.4
id09094,0.42,0.2,0.38
id09104,0.54,0.18,0.28
id09105,0.86,0.06,0.08
id09107,0.66,0.14,0.2
id09110,0.72,0.12,0.16
id09111,0.78,0.04,0.18
id09116,0.62,0.12,0.26
id09118,0.3,0.26,0.44
id09119,0.86,0.06,0.08
id09125,0.44,0.42,0.14
id09126,0.26,0.18,0.56
id09133,0.24,0.1,0.66
id09135,0.2,0.18,0.62
id09137,0.34,0.2,0.46
id09150,0.7,0.1,0.2
id09152,0.48,0.3,0.22
id09155,0.44,0.3,0.26
id09156,0.46,0.28,0.26
id09163,0.32,0.16,0.52
id09164,0.58,0.22,0.2
id09168,0.58,0.16,0.26
id09170,0.36,0.26,0.38
id09180,0.38,0.44,0.18
id09182,0.38,0.26,0.36
id09184,0.3,0.2,0.5
id09189,0.42,0.3,0.28
id09191,0.26,0.42,0.32
id09192,0.56,0.24,0.2
id09196,0.28,0.54,0.18
id09198,0.56,0.24,0.2
id09199,0.78,0.06,0.16
id09203,0.1,0.72,0.18
id09208,0.46,0.38,0.16
id09209,0.3,0.12,0.58
id09210,0.7,0.08,0.22
id09211,0.72,0.18,0.1
id09213,0.22,0.46,0.32
id09218,0.32,0.52,0.16
id09220,0.24,0.38,0.38
id09228,0.68,0.12,0.2
id09229,0.18,0.32,0.5
id09231,0.32,0.18,0.5
id09238,0.56,0.22,0.22
id09245,0.82,0.16,0.02
id09246,0.78,0.12,0.1
id09248,0.44,0.34,0.22
id09256,0.64,0.12,0.24
id09257,0.36,0.28,0.36
id09260,0.26,0.32,0.42
id09262,0.54,0.26,0.2
id09266,0.64,0.2,0.16
id09268,0.28,0.06,0.66
id09269,0.28,0.52,0.2
id09273,0.22,0.34,0.44
id09277,0.36,0.16,0.48
id09285,0.38,0.34,0.28
id09286,0.52,0.2,0.28
id09287,0.28,0.18,0.54
id09288,0.48,0.26,0.26
id09289,0.34,0.38,0.28
id09295,0.74,0.12,0.14
id09300,0.3,0.56,0.14
id09305,1,0,0
id09310,0.46,0.34,0.2
id09311,0.24,0.28,0.48
id09315,0.36,0.44,0.2
id09316,0.5,0.36,0.14
id09317,0.46,0.34,0.2
id09318,0.54,0.34,0.12
id09320,0.56,0.04,0.4
id09321,0.08,0.64,0.28
id09328,0.56,0.12,0.32
id09333,0.2,0.14,0.66
id09335,0.68,0.22,0.1
id09341,0.36,0.36,0.28
id09343,0.34,0.06,0.6
id09344,0.4,0.44,0.16
id09352,0.24,0.2,0.56
id09353,0.38,0.36,0.26
id09359,0.52,0.36,0.12
id09360,0.08,0.08,0.84
id09361,0.26,0.32,0.42
id09362,0.26,0.3,0.44
id09363,0.38,0.34,0.28
id09367,0.24,0.56,0.2
id09374,0.44,0.28,0.28
id09378,0.4,0.14,0.46
id09385,0.96,0.02,0.02
id09388,0.42,0.34,0.24
id09390,0.32,0.18,0.5
id09394,0.22,0.3,0.48
id09396,0.18,0.52,0.3
id09397,0.5,0.26,0.24
id09399,0.18,0.38,0.44
id09404,0.38,0.08,0.54
id09405,0.28,0.24,0.48
id09408,0.68,0.12,0.2
id09409,0.52,0.18,0.3
id09411,0.62,0.06,0.32
id09413,0.26,0.2,0.54
id09417,0.66,0.18,0.16
id09418,0.64,0.18,0.18
id09421,0.26,0.42,0.32
id09428,0.5,0.1,0.4
id09429,0.32,0.44,0.24
id09435,0.34,0,0.66
id09436,0.62,0.26,0.12
id09441,0.2,0.16,0.64
id09447,0.28,0.46,0.26
id09450,0.56,0.1,0.34
id09456,0.46,0.24,0.3
id09458,0.3,0.18,0.52
id09462,0.32,0.6,0.08
id09466,0.58,0.3,0.12
id09467,0.38,0.06,0.56
id09468,0.34,0.28,0.38
id09470,0.56,0.08,0.36
id09476,0.42,0.36,0.22
id09482,0.38,0.42,0.2
id09484,0.6,0.1,0.3
id09497,0.6,0.18,0.22
id09498,0.28,0.4,0.32
id09501,0.34,0.2,0.46
id09506,0.48,0.12,0.4
id09509,0.5,0.16,0.34
id09511,0.26,0.44,0.3
id09513,0.72,0.1,0.18
id09516,0.26,0.24,0.5
id09519,0.5,0.26,0.24
id09532,0.74,0.12,0.14
id09536,0.44,0.32,0.24
id09537,0.72,0.04,0.24
id09539,0.38,0.38,0.24
id09543,0.1,0.68,0.22
id09545,0.7,0.14,0.16
id09550,0.38,0.34,0.28
id09552,0.18,0.1,0.72
id09555,0.56,0.16,0.28
id09562,0.42,0.3,0.28
id09563,0.26,0.48,0.26
id09564,0.46,0.28,0.26
id09567,0.24,0.44,0.32
id09568,0.32,0.12,0.56
id09569,0.7,0.18,0.12
id09578,0.64,0.02,0.34
id09580,0.74,0.08,0.18
id09581,0.36,0.48,0.16
id09588,0.72,0.24,0.04
id09589,0.44,0.32,0.24
id09592,0.58,0.22,0.2
id09593,0.3,0.52,0.18
id09596,0.6,0.06,0.34
id09599,0.8,0.18,0.02
id09601,0.4,0.48,0.12
id09603,0.74,0.16,0.1
id09608,0.42,0.22,0.36
id09610,0.6,0.34,0.06
id09613,0.46,0.3,0.24
id09617,0.54,0.3,0.16
id09619,0.22,0.38,0.4
id09623,0.7,0.06,0.24
id09634,0.38,0.22,0.4
id09637,0.58,0.3,0.12
id09640,0.3,0.4,0.3
id09642,0.18,0.3,0.52
id09643,0.34,0.38,0.28
id09656,0.44,0.24,0.32
id09659,0.5,0.16,0.34
id09668,0.6,0.16,0.24
id09671,0.54,0.38,0.08
id09673,0.38,0.38,0.24
id09675,0.52,0.24,0.24
id09676,0.82,0.08,0.1
id09679,0.44,0.38,0.18
id09680,0.72,0.12,0.16
id09692,0.28,0.2,0.52
id09695,0.56,0.18,0.26
id09696,0.28,0.38,0.34
id09698,0.32,0.24,0.44
id09699,0.4,0.36,0.24
id09700,0.16,0.3,0.54
id09703,0.42,0.44,0.14
id09704,0.44,0.34,0.22
id09706,0.3,0.4,0.3
id09707,0.36,0.22,0.42
id09708,0.28,0.26,0.46
id09715,0.26,0.2,0.54
id09721,0.18,0.32,0.5
id09725,0.26,0.4,0.34
id09727,0.52,0.28,0.2
id09728,0.52,0.18,0.3
id09731,0.22,0.66,0.12
id09735,0.4,0.5,0.1
id09738,0.5,0.34,0.16
id09739,0.6,0.3,0.1
id09740,0.34,0.34,0.32
id09744,0.3,0.36,0.34
id09745,0.42,0.44,0.14
id09746,0.2,0.5,0.3
id09751,0.68,0.14,0.18
id09754,0.68,0.18,0.14
id09757,0.18,0.64,0.18
id09766,0.36,0.16,0.48
id09768,0.36,0.26,0.38
id09772,0.28,0.2,0.52
id09776,0.42,0.36,0.22
id09779,0.62,0.2,0.18
id09780,0.5,0.16,0.34
id09781,0.4,0.3,0.3
id09782,0.56,0.28,0.16
id09786,0.16,0.44,0.4
id09788,0.26,0.3,0.44
id09789,0.32,0.08,0.6
id09791,0.36,0.38,0.26
id09793,0.52,0.16,0.32
id09794,0.5,0.4,0.1
id09795,0.4,0.18,0.42
id09807,0.32,0.18,0.5
id09810,0.46,0.2,0.34
id09817,0.26,0.26,0.48
id09818,0.48,0.12,0.4
id09823,0.36,0.3,0.34
id09831,0.28,0.32,0.4
id09834,0.56,0.1,0.34
id09835,0.18,0.54,0.28
id09836,0.46,0.24,0.3
id09842,0.52,0.06,0.42
id09844,0.3,0.32,0.38
id09860,0.46,0.26,0.28
id09861,0.48,0.28,0.24
id09864,0.42,0.24,0.34
id09871,0.22,0.14,0.64
id09875,0.82,0.1,0.08
id09876,0.64,0.08,0.28
id09878,0.38,0.36,0.26
id09881,0.36,0.32,0.32
id09883,0.72,0.2,0.08
id09894,0.62,0.24,0.14
id09895,0.4,0.2,0.4
id09896,0.38,0,0.62
id09903,0.48,0.26,0.26
id09906,0.42,0.32,0.26
id09909,0.46,0.34,0.2
id09916,0.86,0.06,0.08
id09922,0.4,0.32,0.28
id09923,0.64,0.24,0.12
id09928,0.28,0.28,0.44
id09931,0.38,0.16,0.46
id09934,0.36,0.5,0.14
id09937,0.76,0.06,0.18
id09947,0.36,0.4,0.24
id09950,0.38,0.3,0.32
id09956,0.56,0.38,0.06
id09957,0.5,0.12,0.38
id09958,0.62,0.08,0.3
id09960,0.48,0.02,0.5
id09962,0.24,0.14,0.62
id09964,0.26,0.32,0.42
id09969,0.4,0.48,0.12
id09970,0.3,0.38,0.32
id09971,0.48,0.04,0.48
id09972,0.44,0.44,0.12
id09975,0.32,0.1,0.58
id09979,0.3,0.26,0.44
id09982,0.48,0.06,0.46
id09992,0.5,0.2,0.3
id09997,0.3,0.08,0.62
id09998,0.58,0.3,0.12
id09999,0.2,0.48,0.32
id10002,0.6,0.26,0.14
id10012,0.34,0.2,0.46
id10015,0.52,0.3,0.18
id10016,0.32,0.04,0.64
id10018,0.82,0,0.18
id10021,0.54,0.1,0.36
id10022,0.2,0.38,0.42
id10024,0.7,0.22,0.08
id10027,0.24,0.32,0.44
id10028,0.38,0.4,0.22
id10029,0.32,0.38,0.3
id10030,0.5,0.16,0.34
id10032,0.62,0.22,0.16
id10034,0.36,0.34,0.3
id10035,0.5,0.14,0.36
id10040,0.5,0.36,0.14
id10042,0.32,0.2,0.48
id10046,0.64,0.3,0.06
id10054,0.5,0.28,0.22
id10057,0.32,0.32,0.36
id10058,0.36,0.34,0.3
id10061,0.52,0.26,0.22
id10069,0.88,0.06,0.06
id10070,0.78,0.04,0.18
id10071,0.44,0.28,0.28
id10078,0.34,0.38,0.28
id10079,0.6,0.1,0.3
id10086,0.4,0.2,0.4
id10089,0.38,0.36,0.26
id10094,0.16,0.34,0.5
id10095,0.58,0.34,0.08
id10096,0.28,0.36,0.36
id10099,0.22,0.56,0.22
id10103,0.44,0.26,0.3
id10104,0.56,0.18,0.26
